"mediaID"	"mediaType"	"accessURI"	"format"	"license"	"owner"	"description"	"media_pk"
"P105.2BS_01L43S_23S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_23S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_23S"
"P105.2BS_01L43S_24S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_24S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_24S"
"P105.2BS_01L43S_25S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_25S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_25S"
"P105.2BS_01L43S_26S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_26S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_26S"
"P105.2BS_01L43S_27S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_27S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_27S"
"P105.2BS_01L43S_28S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_28S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_28S"
"P105.2BS_01L43S_29S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_29S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_29S"
"P105.2BS_01L43S_30S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_30S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_30S"
"P105.2BS_01L43S_31S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_31S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_31S"
"P105.2BS_01L43S_32S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_32S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_32S"
"P105.2BS_01L43S_33S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_33S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_33S"
"P105.2BS_01L43S_34S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_34S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_34S"
"P105.2BS_01L43S_35S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_35S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_35S"
"P105.2BS_01L43S_36S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_36S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_36S"
"P105.2BS_01L43S_37S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_37S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_37S"
"P105.2BS_01L43S_38S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_38S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_38S"
"P105.2BS_01L43S_39S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_39S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_39S"
"P105.2BS_01L43S_40S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_40S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_40S"
"P105.2BS_01L43S_41S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_41S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_41S"
"P105.2BS_01L43S_42S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_42S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_42S"
"P105.2BS_01L43S_43S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P105.2BS_wet_2018_01L43S_43S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P105.2BS_01L43S_43S"
"P108.2AS_00L03S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2AS_dry_2018_00L03S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2AS_00L03S_01S"
"P108.2AS_00L03S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2AS_dry_2018_00L03S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2AS_00L03S_02S"
"P108.2AS_00L03S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2AS_dry_2018_00L03S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2AS_00L03S_03S"
"P108.2BS_00L08S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2BS_dry_2018_00L08S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2BS_00L08S_01S"
"P108.2BS_00L08S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2BS_dry_2018_00L08S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2BS_00L08S_02S"
"P108.2BS_00L08S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2BS_dry_2018_00L08S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2BS_00L08S_03S"
"P108.2BS_00L08S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2BS_dry_2018_00L08S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2BS_00L08S_04S"
"P108.2BS_00L08S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2BS_dry_2018_00L08S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2BS_00L08S_05S"
"P108.2BS_00L08S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2BS_dry_2018_00L08S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2BS_00L08S_06S"
"P108.2BS_00L08S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2BS_dry_2018_00L08S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2BS_00L08S_07S"
"P108.2BS_00L08S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P108.2BS_dry_2018_00L08S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P108.2BS_00L08S_08S"
"P114.2AL_01L15S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AL_dry_2018_01L15S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AL_01L15S_01L"
"P114.2AS_01L15S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_01S"
"P114.2AS_01L15S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_02S"
"P114.2AS_01L15S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_03S"
"P114.2AS_01L15S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_04S"
"P114.2AS_01L15S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_05S"
"P114.2AS_01L15S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_06S"
"P114.2AS_01L15S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_07S"
"P114.2AS_01L15S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_08S"
"P114.2AS_01L15S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_09S"
"P114.2AS_01L15S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_10S"
"P114.2AS_01L15S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_11S"
"P114.2AS_01L15S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_12S"
"P114.2AS_01L15S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_13S"
"P114.2AS_01L15S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_14S"
"P114.2AS_01L15S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2AS_dry_2018_01L15S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2AS_01L15S_15S"
"P114.2BL_01L19S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2BL_dry_2018_01L19S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2BL_01L19S_01L"
"P114.2BS_01L19S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2BS_dry_2018_01L19S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2BS_01L19S_01S"
"P114.2BS_01L19S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2BS_dry_2018_01L19S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2BS_01L19S_02S"
"P114.2BS_01L19S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2BS_dry_2018_01L19S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2BS_01L19S_03S"
"P114.2BS_01L19S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P114.2BS_dry_2018_01L19S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P114.2BS_01L19S_04S"
